user,tweets,labels,follows,cleaned,cleaned_transform,bigram,trigram
user17,"b'RT @RealitySmash: ""When the fire alarm goes off, do you go and smash the fire alarm and put it in prison? No you do not."" \nVinnie at Speake\xe2\x80\xa6'",4,following2,fire alarm go go smash fire alarm put prison speake,when the fire alarm goes off do you go and smash the fire alarm and put it in prison no you do not at speake,"[('fire', 'alarm'), ('alarm', 'go'), ('go', 'go'), ('go', 'smash'), ('smash', 'fire'), ('fire', 'alarm'), ('alarm', 'put'), ('put', 'prison'), ('prison', 'speake')]","[('fire', 'alarm', 'go'), ('alarm', 'go', 'go'), ('go', 'go', 'smash'), ('go', 'smash', 'fire'), ('smash', 'fire', 'alarm'), ('fire', 'alarm', 'put'), ('alarm', 'put', 'prison'), ('put', 'prison', 'speake')]"
user17,"b""RT @RealitySmash: Meet Shazia Hobbs - Scottish born and bred. Author of The Gori's Daughter, Shazia was the child of a polygamous father. S\xe2\x80\xa6""",4,following2,meet shazia hobbs scottish born bred author goris daughter shazia child polygamous father,meet shazia hobbs scottish born and bred author of the goris daughter shazia was the child of a polygamous father s,"[('meet', 'shazia'), ('shazia', 'hobbs'), ('hobbs', 'scottish'), ('scottish', 'born'), ('born', 'bred'), ('bred', 'author'), ('author', 'goris'), ('goris', 'daughter'), ('daughter', 'shazia'), ('shazia', 'child'), ('child', 'polygamous'), ('polygamous', 'father')]","[('meet', 'shazia', 'hobbs'), ('shazia', 'hobbs', 'scottish'), ('hobbs', 'scottish', 'born'), ('scottish', 'born', 'bred'), ('born', 'bred', 'author'), ('bred', 'author', 'goris'), ('author', 'goris', 'daughter'), ('goris', 'daughter', 'shazia'), ('daughter', 'shazia', 'child'), ('shazia', 'child', 'polygamous'), ('child', 'polygamous', 'father')]"
user17,"b'RT @RealitySmash: Taliban bomb-maker Khalid Ali was found guilty of preparing a terror attack at Westminster, London: https://t.co/v5RTd5op\xe2\x80\xa6'",4,following2,taliban bombmaker khalid ali found guilty preparing terror attack westminster london,taliban bombmaker khalid ali was found guilty of preparing a terror attack at westminster london,"[('taliban', 'bombmaker'), ('bombmaker', 'khalid'), ('khalid', 'ali'), ('ali', 'found'), ('found', 'guilty'), ('guilty', 'preparing'), ('preparing', 'terror'), ('terror', 'attack'), ('attack', 'westminster'), ('westminster', 'london')]","[('taliban', 'bombmaker', 'khalid'), ('bombmaker', 'khalid', 'ali'), ('khalid', 'ali', 'found'), ('ali', 'found', 'guilty'), ('found', 'guilty', 'preparing'), ('guilty', 'preparing', 'terror'), ('preparing', 'terror', 'attack'), ('terror', 'attack', 'westminster'), ('attack', 'westminster', 'london')]"
user17,b'RT @geisha59: @RealitySmash @jgrissom63 Not even a 2 year old would buy your pathetic attempt as racism!',1,following2,even 2 year old would buy pathetic attempt racism,not even a 2 year old would buy your pathetic attempt as racism,"[('even', '2'), ('2', 'year'), ('year', 'old'), ('old', 'would'), ('would', 'buy'), ('buy', 'pathetic'), ('pathetic', 'attempt'), ('attempt', 'racism')]","[('even', '2', 'year'), ('2', 'year', 'old'), ('year', 'old', 'would'), ('old', 'would', 'buy'), ('would', 'buy', 'pathetic'), ('buy', 'pathetic', 'attempt'), ('pathetic', 'attempt', 'racism')]"
user17,"b'RT @CaptainZongo: @DontTreadOnUS @_Velies_ @RealitySmash @SadiqKhan There were more murders, rape and prostitution in London during the Vic\xe2\x80\xa6'",3,following2,murder rape prostitution london vic,there were more murders rape and prostitution in london during the vic,"[('murder', 'rape'), ('rape', 'prostitution'), ('prostitution', 'london'), ('london', 'vic')]","[('murder', 'rape', 'prostitution'), ('rape', 'prostitution', 'london'), ('prostitution', 'london', 'vic')]"
user17,b'Western countries are now occupied with their heads in the Islamic noose. Either we act now while we have the power\xe2\x80\xa6 https://t.co/9D0n1cdNtL',3,following2,western country occupied head islamic noose either act power,western countries are now occupied with their heads in the islamic noose either we act now while we have the power,"[('western', 'country'), ('country', 'occupied'), ('occupied', 'head'), ('head', 'islamic'), ('islamic', 'noose'), ('noose', 'either'), ('either', 'act'), ('act', 'power')]","[('western', 'country', 'occupied'), ('country', 'occupied', 'head'), ('occupied', 'head', 'islamic'), ('head', 'islamic', 'noose'), ('islamic', 'noose', 'either'), ('noose', 'either', 'act'), ('either', 'act', 'power')]"
user17,b'I asked God why I feel optimistic having Donald Trump in control of nuclear weapons. https://t.co/hKr49DrZYn',3,following2,asked god feel optimistic donald trump control nuclear weapon,i asked god why i feel optimistic having donald trump in control of nuclear weapons,"[('asked', 'god'), ('god', 'feel'), ('feel', 'optimistic'), ('optimistic', 'donald'), ('donald', 'trump'), ('trump', 'control'), ('control', 'nuclear'), ('nuclear', 'weapon')]","[('asked', 'god', 'feel'), ('god', 'feel', 'optimistic'), ('feel', 'optimistic', 'donald'), ('optimistic', 'donald', 'trump'), ('donald', 'trump', 'control'), ('trump', 'control', 'nuclear'), ('control', 'nuclear', 'weapon')]"
user17,"b'Despite the cowardly, sniveling British press and the jihadi mayor of Londonistan, Brits are offering strong suppor\xe2\x80\xa6 https://t.co/IcpPhhAnJt'",3,following2,despite cowardly sniveling british press jihadi mayor londonistan brit offering strong suppor,despite the cowardly sniveling british press and the jihadi mayor of londonistan brits are offering strong suppor,"[('despite', 'cowardly'), ('cowardly', 'sniveling'), ('sniveling', 'british'), ('british', 'press'), ('press', 'jihadi'), ('jihadi', 'mayor'), ('mayor', 'londonistan'), ('londonistan', 'brit'), ('brit', 'offering'), ('offering', 'strong'), ('strong', 'suppor')]","[('despite', 'cowardly', 'sniveling'), ('cowardly', 'sniveling', 'british'), ('sniveling', 'british', 'press'), ('british', 'press', 'jihadi'), ('press', 'jihadi', 'mayor'), ('jihadi', 'mayor', 'londonistan'), ('mayor', 'londonistan', 'brit'), ('londonistan', 'brit', 'offering'), ('brit', 'offering', 'strong'), ('offering', 'strong', 'suppor')]"
user17,b'The now default knee-jerk response to Islamic jihad and Jew-hatred is psychiatric. Were Nazi soldiers mentally ill?\xe2\x80\xa6 https://t.co/4xUTFSDoNc',3,following2,default kneejerk response islamic jihad jewhatred psychiatric nazi soldier mentally ill,the now default kneejerk response to islamic jihad and jewhatred is psychiatric were nazi soldiers mentally ill,"[('default', 'kneejerk'), ('kneejerk', 'response'), ('response', 'islamic'), ('islamic', 'jihad'), ('jihad', 'jewhatred'), ('jewhatred', 'psychiatric'), ('psychiatric', 'nazi'), ('nazi', 'soldier'), ('soldier', 'mentally'), ('mentally', 'ill')]","[('default', 'kneejerk', 'response'), ('kneejerk', 'response', 'islamic'), ('response', 'islamic', 'jihad'), ('islamic', 'jihad', 'jewhatred'), ('jihad', 'jewhatred', 'psychiatric'), ('jewhatred', 'psychiatric', 'nazi'), ('psychiatric', 'nazi', 'soldier'), ('nazi', 'soldier', 'mentally'), ('soldier', 'mentally', 'ill')]"
user17,b'And people want to return to these glory days of Islam. https://t.co/NIFoXFBRyW',0,following2,people want return glory day islam,and people want to return to these glory days of islam,"[('people', 'want'), ('want', 'return'), ('return', 'glory'), ('glory', 'day'), ('day', 'islam')]","[('people', 'want', 'return'), ('want', 'return', 'glory'), ('return', 'glory', 'day'), ('glory', 'day', 'islam')]"
user17,b'DID YOU KNOW:\nPeople supporting this flag support terrorism. https://t.co/szVCLV6esm',3,following2,know supporting flag support terrorism,did you know supporting this flag support terrorism,"[('know', 'supporting'), ('supporting', 'flag'), ('flag', 'support'), ('support', 'terrorism')]","[('know', 'supporting', 'flag'), ('supporting', 'flag', 'support'), ('flag', 'support', 'terrorism')]"
user17,"b'This is the messenger of Islam, Profit Muhammad PBUH with one of his many sex slaves, his nine year old wife Aisha.\xe2\x80\xa6 https://t.co/6nfcjEM64B'",0,following2,messenger islam profit muhammad pbuh one many sex slave nine year old wife aisha,this is the messenger of islam profit muhammad pbuh with one of his many sex slaves his nine year old wife aisha,"[('messenger', 'islam'), ('islam', 'profit'), ('profit', 'muhammad'), ('muhammad', 'pbuh'), ('pbuh', 'one'), ('one', 'many'), ('many', 'sex'), ('sex', 'slave'), ('slave', 'nine'), ('nine', 'year'), ('year', 'old'), ('old', 'wife'), ('wife', 'aisha')]","[('messenger', 'islam', 'profit'), ('islam', 'profit', 'muhammad'), ('profit', 'muhammad', 'pbuh'), ('muhammad', 'pbuh', 'one'), ('pbuh', 'one', 'many'), ('one', 'many', 'sex'), ('many', 'sex', 'slave'), ('sex', 'slave', 'nine'), ('slave', 'nine', 'year'), ('nine', 'year', 'old'), ('year', 'old', 'wife'), ('old', 'wife', 'aisha')]"
user17,"b""I've just got back from 12 hours on the Naughty Step.\nI've not been told what for.\nWhat is that supposed to achieve? https://t.co/k1yRUr6J6X""",4,following2,ive got back 12 hour naughty stepve told supposed achieve,ive just got back from 12 hours on the naughty stepve not been told what for is that supposed to achieve,"[('ive', 'got'), ('got', 'back'), ('back', '12'), ('12', 'hour'), ('hour', 'naughty'), ('naughty', 'stepve'), ('stepve', 'told'), ('told', 'supposed'), ('supposed', 'achieve')]","[('ive', 'got', 'back'), ('got', 'back', '12'), ('back', '12', 'hour'), ('12', 'hour', 'naughty'), ('hour', 'naughty', 'stepve'), ('naughty', 'stepve', 'told'), ('stepve', 'told', 'supposed'), ('told', 'supposed', 'achieve')]"
user17,"b'Wherever they go, they bring their wars with them. This is Sweden now. How progressive. https://t.co/4GvxN8jhN4'",3,following2,wherever go bring war sweden progressive,wherever they go they bring their wars with them this is sweden now how progressive,"[('wherever', 'go'), ('go', 'bring'), ('bring', 'war'), ('war', 'sweden'), ('sweden', 'progressive')]","[('wherever', 'go', 'bring'), ('go', 'bring', 'war'), ('bring', 'war', 'sweden'), ('war', 'sweden', 'progressive')]"
user17,b'I guarantee that the Westminster 2018 terrorist attacker will be treated better in custody than reporter Tommy Robi\xe2\x80\xa6 https://t.co/a4tlSixXjB',4,following2,guarantee westminster 2018 terrorist attacker treated better custody reporter tommy robi,i guarantee that the westminster 2018 terrorist attacker will be treated better in custody than reporter tommy robi,"[('guarantee', 'westminster'), ('westminster', '2018'), ('2018', 'terrorist'), ('terrorist', 'attacker'), ('attacker', 'treated'), ('treated', 'better'), ('better', 'custody'), ('custody', 'reporter'), ('reporter', 'tommy'), ('tommy', 'robi')]","[('guarantee', 'westminster', '2018'), ('westminster', '2018', 'terrorist'), ('2018', 'terrorist', 'attacker'), ('terrorist', 'attacker', 'treated'), ('attacker', 'treated', 'better'), ('treated', 'better', 'custody'), ('better', 'custody', 'reporter'), ('custody', 'reporter', 'tommy'), ('reporter', 'tommy', 'robi')]"
user17,"b""So that's how they do it. https://t.co/MjlTz3XYQW""",4,following2,thats,so thats how they do it,[],[]
user17,b'How is he a British citizen if he came from another country? https://t.co/2puotBCOZX',2,following2,british citizen came another country,how is he a british citizen if he came from another country,"[('british', 'citizen'), ('citizen', 'came'), ('came', 'another'), ('another', 'country')]","[('british', 'citizen', 'came'), ('citizen', 'came', 'another'), ('came', 'another', 'country')]"
user17,"b""The anger says you've never met an elephant or a rhino before. https://t.co/ZtJlVbfmVm""",4,following2,anger say youve never met elephant rhino,the anger says youve never met an elephant or a rhino before,"[('anger', 'say'), ('say', 'youve'), ('youve', 'never'), ('never', 'met'), ('met', 'elephant'), ('elephant', 'rhino')]","[('anger', 'say', 'youve'), ('say', 'youve', 'never'), ('youve', 'never', 'met'), ('never', 'met', 'elephant'), ('met', 'elephant', 'rhino')]"
user17,"b""Twitter just shut down RealAlexJones' account! https://t.co/mI5WbAds3d""",4,following2,twitter shut realalexjones account,twitter just shut down realalexjones account,"[('twitter', 'shut'), ('shut', 'realalexjones'), ('realalexjones', 'account')]","[('twitter', 'shut', 'realalexjones'), ('shut', 'realalexjones', 'account')]"
user17,"b""That's nothing when you consider that we need to give them free English lessons and somewhere to live too. https://t.co/DGQlZOqmyj""",4,following2,thats nothing consider need give free english lesson somewhere live,thats nothing when you consider that we need to give them free english lessons and somewhere to live too,"[('thats', 'nothing'), ('nothing', 'consider'), ('consider', 'need'), ('need', 'give'), ('give', 'free'), ('free', 'english'), ('english', 'lesson'), ('lesson', 'somewhere'), ('somewhere', 'live')]","[('thats', 'nothing', 'consider'), ('nothing', 'consider', 'need'), ('consider', 'need', 'give'), ('need', 'give', 'free'), ('give', 'free', 'english'), ('free', 'english', 'lesson'), ('english', 'lesson', 'somewhere'), ('lesson', 'somewhere', 'live')]"
user17,b'I need your full support with this. https://t.co/Xn6zl8dCRP',4,following2,need full support,i need your full support with this,"[('need', 'full'), ('full', 'support')]","[('need', 'full', 'support')]"
user17,b'DOES. NOT. COMPUTE. https://t.co/fLkZ9zEjS1',4,following2,compute,does not compute,[],[]
user17,b'Enough to make you never want to be a parent - until you remember that bad people are also going to outbreed people\xe2\x80\xa6 https://t.co/WH7Sq7s8OK',1,following2,enough make never want parent remember bad people also going outbreed people,enough to make you never want to be a parent until you remember that bad people are also going to outbreed people,"[('enough', 'make'), ('make', 'never'), ('never', 'want'), ('want', 'parent'), ('parent', 'remember'), ('remember', 'bad'), ('bad', 'people'), ('people', 'also'), ('also', 'going'), ('going', 'outbreed'), ('outbreed', 'people')]","[('enough', 'make', 'never'), ('make', 'never', 'want'), ('never', 'want', 'parent'), ('want', 'parent', 'remember'), ('parent', 'remember', 'bad'), ('remember', 'bad', 'people'), ('bad', 'people', 'also'), ('people', 'also', 'going'), ('also', 'going', 'outbreed'), ('going', 'outbreed', 'people')]"
user17,b'Muslims gather in London to protest against terrorism. https://t.co/QBXuwRT0ln',4,following2,muslim gather london protest terrorism,muslims gather in london to protest against terrorism,"[('muslim', 'gather'), ('gather', 'london'), ('london', 'protest'), ('protest', 'terrorism')]","[('muslim', 'gather', 'london'), ('gather', 'london', 'protest'), ('london', 'protest', 'terrorism')]"
user17,b'Sad but true. https://t.co/JHCBPHk9lF',4,following2,sad true,sad but true,"[('sad', 'true')]",[]
user17,"b""Finally they've started to listen to me. https://t.co/Z4X3HKJ7Gu""",4,following2,finally theyve started listen,finally theyve started to listen to me,"[('finally', 'theyve'), ('theyve', 'started'), ('started', 'listen')]","[('finally', 'theyve', 'started'), ('theyve', 'started', 'listen')]"
user17,b'I see people commenting that trophy hunters are Trump supporters so I must clarify that many Trump supporters are a\xe2\x80\xa6 https://t.co/C5rJbk4zCI',4,following2,see people commenting trophy hunter trump supporter must clarify many trump supporter,i see people commenting that trophy hunters are trump supporters so i must clarify that many trump supporters are a,"[('see', 'people'), ('people', 'commenting'), ('commenting', 'trophy'), ('trophy', 'hunter'), ('hunter', 'trump'), ('trump', 'supporter'), ('supporter', 'must'), ('must', 'clarify'), ('clarify', 'many'), ('many', 'trump'), ('trump', 'supporter')]","[('see', 'people', 'commenting'), ('people', 'commenting', 'trophy'), ('commenting', 'trophy', 'hunter'), ('trophy', 'hunter', 'trump'), ('hunter', 'trump', 'supporter'), ('trump', 'supporter', 'must'), ('supporter', 'must', 'clarify'), ('must', 'clarify', 'many'), ('clarify', 'many', 'trump'), ('many', 'trump', 'supporter')]"
